"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-04-18","0.01",",,r","9.1",",,S","35",",,r","49",",,r","23",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-04-19","0.00",",,r","4.7",",,S","45",",,r","54",",,r","37",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-04-20","0.07",",,r","2.8",",,S","45",",,r","54",",,r","40",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-04-21","0.03",",,r",,,"41",",,r","47",",,r","33",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-04-22","0.12",",,r",,,"33",",,r","40",",,r","29",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-04-23","0.06",",,r",,,"39",",,r","43",",,r","30",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-04-24","0.00","T,,r",,,"27",",,r","31",",,r","23",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-04-25","0.08",",,r","0.4",",,S","28",",,r","33",",,r","26",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-04-26","0.06",",,r",,,"31",",,r","51",",,r","21",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-04-27","0.00",",,r",,,"26",",,r","41",",,r","21",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-04-28","0.03",",,r",,,"25",",,r","36",",,r","16",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-04-29","0.07",",,r",,,"30",",,r","35",",,r","25",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-04-30","0.00",",,r",,,"26",",,r","33",",,r","17",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-05-01","0.00",",,r",,,"10",",,r","17",",,r","1",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-05-02","0.00",",,r",,,"14",",,r","23",",,r","5",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-05-03","0.00",",,r",,,"24",",,r","42",",,r","9",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-05-04","0.00",",,r",,,"35",",,r","47",",,r","23",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-05-05","0.03",",,r",,,"34",",,r","39",",,r","32",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-05-06","0.01",",,r",,,"35",",,r","42",",,r","27",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-05-07","0.00",",,r",,,"34",",,r","41",",,r","27",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-05-08","0.01",",,r",,,"23",",,r","33",",,r","13",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-05-09","0.00",",,r",,,"25",",,r","38",",,r","11",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-05-10","0.00",",,r",,,"36",",,r","50",",,r","21",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-05-11","0.02",",,r",,,"42",",,r","52",",,r","37",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-05-12","0.03",",,r",,,"48",",,r","59",",,r","37",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-05-13","0.00",",,r",,,"51",",,r","60",",,r","40",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-05-14","0.01",",,r",,,"48",",,r","57",",,r","44",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-05-15","0.00",",,r",,,"42",",,r","50",",,r","34",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-05-16","0.01",",,r",,,"44",",,r","55",",,r","32",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-05-17","0.31",",,r",,,"41",",,r","45",",,r","34",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-05-18","0.02",",,r",,,"35",",,r","44",",,r","33",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-05-19","0.01",",,r",,,"32",",,r","37",",,r","30",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-05-20","0.00",",,r",,,"36",",,r","48",",,r","30",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-05-21","0.00",",,r",,,"44",",,r","59",",,r","36",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-05-22","0.00",",,r",,,"58",",,r","70",",,r","47",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-05-23","0.00",",,r",,,"64",",,r","72",",,r","57",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-05-24","0.00","T,,r",,,"61",",,r","76",",,r","44",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-05-25","0.00",",,r",,,"62",",,r","74",",,r","49",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-05-26","0.01",",,r",,,"59",",,r","65",",,r","51",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-05-27","0.00",",,r",,,"59",",,r","71",",,r","50",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-05-28","0.07",",,r",,,"55",",,r","69",",,r","48",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-05-29","0.00","T,,r",,,"41",",,r","50",",,r","32",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-05-30","0.00",",,r",,,"48",",,r","60",",,r","34",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-05-31","0.00",",,r",,,"57",",,r","65",",,r","46",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-06-01","0.00",",,r",,,"65",",,r","77",",,r","51",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-06-02","0.09",",,r",,,"67",",,r","81",",,r","56",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-06-03","0.21",",,r",,,"50",",,r","67",",,r","42",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-06-04","0.00",",,r",,,"48",",,r","59",",,r","43",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-06-05","0.00",",,r",,,"45",",,r","56",",,r","39",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-06-06","0.00",",,r",,,"46",",,r","56",",,r","39",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-06-07","0.00","T,,r",,,"41",",,r","53",",,r","31",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-06-08","0.00",",,r",,,"46",",,r","59",",,r","33",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-06-09","0.07",",,r",,,"52",",,r","59",",,r","48",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-06-10","0.30",",,r",,,"46",",,r","53",",,r","43",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-06-11","0.00",",,r",,,"46",",,r","57",",,r","36",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-06-12","0.03",",,r",,,"56",",,r","65",",,r","50",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-06-13","0.83",",,r",,,"64",",,r","79",",,r","53",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-06-14","0.09",",,r",,,"61",",,r","72",",,r","54",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-06-15","0.20",",,r",,,"57",",,r","66",",,r","52",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-06-16","0.03",",,r",,,"56",",,r","63",",,r","49",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-06-17","0.52",",,r",,,"57",",,r","59",",,r","51",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-06-18","0.02",",,r",,,"55",",,r","64",",,r","49",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-06-19","0.46",",,r",,,"46",",,r","55",",,r","42",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-06-20","0.00",",,r",,,"52",",,r","63",",,r","42",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-06-21","0.00",",,r",,,"62",",,r","69",",,r","56",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-06-22","0.00",",,r",,,"62",",,r","71",",,r","53",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-06-23","0.00",",,r",,,"60",",,r","70",",,r","55",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-06-24","0.00",",,r",,,"61",",,r","77",",,r","46",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-06-25","0.23",",,r",,,"72",",,r","83",",,r","64",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-06-26","0.00",",,r",,,"66",",,r","73",",,r","57",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-06-27","0.00",",,r",,,"60",",,r","69",",,r","49",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-06-28","0.00",",,r",,,"60",",,r","71",",,r","46",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-06-29","0.00",",,r",,,"63",",,r","72",",,r","49",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-06-30","0.00",",,r",,,"68",",,r","80",",,r","54",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-07-01","0.02",",,r",,,"53",",,r","76",",,r","41",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-07-02","0.00",",,r",,,"47",",,r","57",",,r","38",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-07-03","0.00",",,r",,,"46",",,r","55",",,r","37",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-07-04","0.00",",,r",,,"53",",,r","65",",,r","40",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-07-05","0.00",",,r",,,"55",",,r","63",",,r","44",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-07-06","0.00",",,r",,,"57",",,r","67",",,r","43",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-07-07","0.06",",,r",,,"58",",,r","66",",,r","47",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-07-08","0.01",",,r",,,"50",",,r","60",",,r","44",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-07-09","0.00",",,r",,,"55",",,r","68",",,r","43",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-07-10","0.03",",,r",,,"61",",,r","67",",,r","55",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-07-11","0.00",",,r",,,"69",",,r","83",",,r","55",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-07-12","0.00",",,r",,,"72",",,r","80",",,r","64",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-07-13","0.00",",,r",,,"62",",,r","73",",,r","51",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-07-14","0.00",",,r",,,"69",",,r","85",",,r","52",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-07-15","0.00",",,r",,,"75",",,r","87",",,r","63",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-07-16","0.00",",,r",,,"80",",,r","90",",,r","70",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-07-17","0.02",",,r",,,"77",",,r","89",",,r","67",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-07-18","0.00",",,r",,,"69",",,r","79",",,r","60",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-07-19","0.00",",,r",,,"69",",,r","79",",,r","57",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-07-20","0.00",",,r",,,"69",",,r","79",",,r","56",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-07-21","0.00",",,r",,,"71",",,r","81",",,r","59",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-07-22","0.00",",,r",,,"69",",,r","79",",,r","56",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-07-23","0.00",",,r",,,"69",",,r","82",",,r","53",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-07-24","0.00","T,,r",,,"70",",,r","82",",,r","58",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-07-25","0.49",",,r",,,"59",",,r","74",",,r","49",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-07-26","0.00",",,r",,,"46",",,r","53",",,r","41",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-07-27","0.00",",,r",,,"49",",,r","60",",,r","39",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-07-28","0.00",",,r",,,"54",",,r","66",",,r","39",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-07-29","0.22",",,r",,,"58",",,r","62",",,r","54",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-07-30","0.00",",,r",,,"63",",,r","72",",,r","52",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-07-31","0.41",",,r",,,"66",",,r","74",",,r","60",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-08-01","0.07",",,r",,,"61",",,r","72",",,r","58",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-08-02","0.09",",,r",,,"51",",,r","59",",,r","48",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-08-03","0.02",",,r",,,"48",",,r","51",",,r","45",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-08-04","0.09",",,r",,,"47",",,r","50",",,r","44",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-08-05","0.02",",,r",,,"49",",,r","54",",,r","43",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-08-06","0.02",",,r",,,"51",",,r","55",",,r","47",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-08-07","0.07",",,r",,,"54",",,r","62",",,r","50",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-08-08","0.00",",,r",,,"62",",,r","72",",,r","52",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-08-09","0.00",",,r",,,"60",",,r","71",",,r","45",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-08-10","0.17",",,r",,,"63",",,r","75",",,r","53",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-08-11","0.35",",,r",,,"61",",,r","65",",,r","56",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-08-12","0.00",",,r",,,"56",",,r","65",",,r","49",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-08-13","0.89",",,r",,,"50",",,r","58",",,r","48",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-08-14","0.07",",,r",,,"51",",,r","61",",,r","45",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-08-15","0.31",",,r",,,"51",",,r","56",",,r","48",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-08-16","0.26",",,r",,,"51",",,r","57",",,r","45",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-08-17","0.00",",,r",,,"49",",,r","58",",,r","42",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-08-18","0.11",",,r",,,"47",",,r","52",",,r","43",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-08-19","0.00","T,,r",,,"50",",,r","54",",,r","47",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-08-20","0.00",",,r",,,"51",",,r","56",",,r","47",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-08-21","0.09",",,r",,,"49",",,r","55",",,r","45",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-08-22","0.00",",,r",,,"47",",,r","49",",,r","44",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-08-23","0.00",",,r",,,"49",",,r","56",",,r","43",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-08-24","0.00","T,,r",,,"51",",,r","61",",,r","42",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-08-25","0.00",",,r",,,"49",",,r","58",",,r","38",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-08-26","0.00",",,r",,,"45",",,r","54",",,r","38",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-08-27","0.14",",,r",,,"48",",,r","55",",,r","43",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-08-28","0.07",",,r",,,"49",",,r","53",",,r","46",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-08-29","0.01",",,r",,,"49",",,r","54",",,r","44",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-08-30","0.11",",,r",,,"56",",,r","66",",,r","47",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-08-31","0.00","T,,r",,,"50",",,r","61",",,r","45",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-09-01","0.00",",,r",,,"52",",,r","65",",,r","34",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-09-02","0.00",",,r",,,"59",",,r","70",",,r","45",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-09-03","0.11",",,r",,,"60",",,r","69",",,r","55",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-09-04","0.03",",,r",,,"56",",,r","64",",,r","49",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-09-05","0.00",",,r",,,"62",",,r","74",",,r","52",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-09-06","0.02",",,r",,,"62",",,r","70",",,r","56",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-09-07","0.04",",,r",,,"52",",,r","58",",,r","48",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-09-08","0.06",",,r",,,"43",",,r","48",",,r","39",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-09-09","0.03",",,r",,,"41",",,r","45",",,r","37",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-09-10","0.01",",,r",,,"42",",,r","45",",,r","38",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-09-11","0.00",",,r",,,"42",",,r","48",",,r","38",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-09-12","0.07",",,r",,,"40",",,r","44",",,r","34",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-09-13","0.11",",,r",,,"44",",,r","49",",,r","42",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-09-14","0.06",",,r",,,"47",",,r","53",",,r","42",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-09-15","0.00",",,r",,,"44",",,r","53",",,r","35",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-09-16","0.00",",,r",,,"40",",,r","46",",,r","35",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-09-17","0.00",",,r",,,"40",",,r","43",",,r","37",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-09-18","0.00",",,r",,,"39",",,r","51",",,r","30",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-09-19","0.10",",,r",,,"43",",,r","47",",,r","38",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-09-20","0.04",",,r",,,"36",",,r","48",",,r","32",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-09-21","0.00","T,,r",,,"31",",,r","38",",,r","27",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-09-22","0.17",",,r",,,"35",",,r","41",",,r","30",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-09-23","0.02",",,r",,,"37",",,r","43",",,r","33",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-09-24","0.02",",,r",,,"38",",,r","41",",,r","34",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-09-25","0.17",",,r",,,"43",",,r","45",",,r","39",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-09-26","0.49",",,r",,,"35",",,r","45",",,r","31",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-09-27","0.02",",,r",,,"34",",,r","37",",,r","32",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-09-28","0.00","T,,r",,,"32",",,r","37",",,r","30",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-09-29","0.21",",,r",,,"35",",,r","42",",,r","29",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-09-30","0.00","T,,r",,,"33",",,r","37",",,r","31",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-10-01","0.00",",,r",,,"29",",,r","36",",,r","25",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-10-02","0.00",",,r",,,"32",",,r","41",",,r","25",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-10-03","0.06",",,r",,,"39",",,r","43",",,r","35",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-10-04","0.00",",,r",,,"35",",,r","40",",,r","33",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-10-05","0.02",",,r","0.4",",,S","33",",,r","34",",,r","31",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-10-06","0.03",",,r","0.4",",,S","33",",,r","37",",,r","30",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-10-07","0.04",",,r",,,"43",",,r","50",",,r","37",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-10-08","0.20",",,r",,,"43",",,r","50",",,r","38",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-10-09","0.00","T,,r",,,"38",",,r","40",",,r","37",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-10-10","0.00",",,r",,,"36",",,r","39",",,r","33",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-10-11","0.00",",,r",,,"38",",,r","39",",,r","37",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-10-12","0.00",",,r",,,"35",",,r","38",",,r","30",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-10-13","0.02",",,r",,,"30",",,r","34",",,r","28",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-10-14","0.01",",,r",,,"29",",,r","33",",,r","26",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-10-15","0.18",",,r",,,"30",",,r","32",",,r","27",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-10-16","0.09",",,r","0.4",",,S","36",",,r","39",",,r","32",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-10-17","0.02",",,r",,,"39",",,r","41",",,r","37",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","2000-10-18","0.12",",,r",,,"37",",,r","40",",,r","36",",,r"
